,price,size,distance,has360,province,bathrooms,rooms,municipality,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,showAddress_False,showAddress_True,hasVideo_False,hasVideo_True,hasVideo_unknown,status_good,status_newdevelopment,status_renew,status_unknown,floor_1,floor_14,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_bj,floor_en,floor_ss,floor_st,floor_unknown,hasLift_False,hasLift_True,hasLift_unknown
129,735.0,-0.9115363421676054,-0.6409382319294197,1.9762572622868206,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130,600.0,-0.35520562567099356,0.21797735617444208,-1.184851141645131,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-1.1371994105207253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
131,750.0,0.20112509082561822,-0.8116127569891332,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
132,600.0,-1.1897017004159112,-1.30518009337702,1.9762572622868206,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,705.0,-0.5499213764448077,-0.6175481471246623,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,500.0,0.6183731281980771,0.7510154606703568,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.09962447083966598,-2.1573551238339683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,650.0,-0.16048987489717945,1.3168240485646034,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.672947046916828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
136,550.0,-0.05812502306180287,1.063784750918971,-1.184851141645131,-2.5064568420377675,0.4667816309805259,0.5723006844333899,-1.5759101771970065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
137,700.0,-0.18830641072201001,0.14049770025868347,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.17782879896960965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,650.0,-0.7724536630434524,-1.0064083070037526,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
139,700.0,-0.7724536630434524,-1.1289626055120123,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,730.0,-0.4664717689703159,-0.9041375976621185,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,750.0,-0.4942883047951465,-0.8088717314260757,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,680.0,-0.327389089846163,-0.14085334586937392,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.30861184641420736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143,710.0,0.28457469830011,0.0004008381468557987,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.018349629153737897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
144,720.0,-0.5777379122696382,-0.8845849486456416,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,750.0,-0.6890040555689606,-0.9915458572840632,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
146,650.0,0.36802430577460177,0.6009290831731641,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.5723006844333899,-0.8903677665375757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147,695.0,-0.7724536630434524,-0.5624839891467962,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
148,630.0,0.6634359162343021,0.8733212395275659,-1.184851141645131,0.41925269158677103,-2.1529164782610577,-1.3652515806827943,-0.9227187472693638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
149,750.0,0.6183731281980771,0.29180231133945733,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.06479609426392376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150,730.0,-0.4942883047951465,-0.7853598232629603,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,600.0,0.6183731281980771,0.2175509744201887,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.7699562571415516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
152,650.0,-0.6333709839192995,-0.9718104732300492,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,750.0,-0.8280867346931136,-1.2876984414526311,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,600.0,0.6183731281980771,1.081704966933449,-0.4577722227031663,0.04769215174753038,-2.1529164782610577,0.09962447083966598,-1.1371994105207253,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
155,730.0,-0.4942883047951465,-0.3167662753384862,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.2001630486313393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
156,550.0,0.6183731281980771,1.4004557840774468,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.09962447083966598,-1.5759101771970065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
157,550.0,0.3179545412899067,1.246432481715981,-0.4577722227031663,-2.5064568420377675,0.4667816309805259,0.5723006844333899,-2.1573551238339683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,735.0,-1.0506190212917583,-0.6348470640115141,1.9762572622868206,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,610.0,0.11767548335112646,-0.12586907279132628,1.9762572622868206,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.6490441090963225,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,550.0,0.06204241170146528,1.029990951310431,-0.4577722227031663,-2.5064568420377675,0.4667816309805259,0.5723006844333899,-1.965640241946489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
161,580.0,-0.38302216149582413,1.0624568763128677,-0.4577722227031663,0.41925269158677103,-2.1529164782610577,0.09962447083966598,-1.2801865193549664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
162,725.0,-0.4942883047951465,0.13257918196540625,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.48621673626244993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
163,750.0,-0.5499213764448077,-1.0065910420412898,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,750.0,0.06204241170146528,0.49031347378399925,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,750.0,-0.5221048406199771,-0.8007095664160823,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,730.0,-0.2161229465468406,-0.040349075223932336,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.018349629153737897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,560.0,-1.1618851645910806,-1.2782571311798774,1.9762572622868206,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168,700.0,-0.7349013396799314,-0.8966253602689663,-1.184851141645131,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
169,750.0,0.3402077699497712,-0.403199948093566,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.016989918199082913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,730.0,0.06204241170146528,-0.17234468400494563,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.6490441090963225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
171,730.0,-0.4386552331454853,-0.7786595385532642,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,740.0,-0.10485680324751825,-0.8068007343339878,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,720.0,-0.07704026742268767,-0.8588193083529012,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,720.0,-0.13267333907234885,-0.11447858878484289,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.30861184641420736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,740.0,-0.38302216149582413,-0.9121170276345748,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176,720.0,-0.4386552331454853,-0.5430531634886775,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.16459756900255657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,730.0,-0.6333709839192995,-1.0492292174666287,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,600.0,-0.8008265295847792,-1.1163496241044057,-1.184851141645131,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
179,600.0,-0.8008265295847792,-1.1163496241044057,-1.184851141645131,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
180,725.0,0.08985894752629586,0.09426573576178034,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.17782879896960965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
181,675.0,0.22894162665044882,1.3324174384344416,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.6990175315106741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,750.0,-0.38302216149582413,-0.3518514025456222,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,0.05686441312361755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183,750.0,0.3123912341249406,0.7971256018089018,-0.4577722227031663,0.41925269158677103,-2.1529164782610577,0.5723006844333899,-0.2511142548708391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,700.0,-0.38302216149582413,-1.1120291587002349,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
185,750.0,-0.38302216149582413,-0.8094199365386872,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,730.0,-0.5499213764448077,-0.8901279114509357,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,650.0,-0.18830641072201001,0.42605165225009567,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
188,730.0,-0.13267333907234885,-0.835551046906502,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
189,720.0,-0.4942883047951465,-0.8874477975670573,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190,720.0,-0.4664717689703159,-0.8915897917512331,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,750.0,-0.5777379122696382,-1.0399097305522331,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,730.0,-0.4942883047951465,-0.8649104762708067,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,730.0,-0.7724536630434524,-1.0604369664355748,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,670.0,-0.021407195773026487,0.21255621672750613,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.7699562571415516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
